RICE_PRODUCTION ,WHEAT_PRODUCTION ,KHARIF_SORGHUM_PRODUCTION,RABI_SORGHUM_PRODUCTION,SORGHUM_PRODUCTION,PEARL_MILLET_PRODUCTION,MAIZE_PRODUCTION,FINGER_MILLET_PRODUCTION,BARLEY_PRODUCTION,CHICKPEA_PRODUCTION,PIGEONPEA_PRODUCTION,MINOR_PULSES_PRODUCTION,GROUNDNUT_PRODUCTION,SESAMUM_PRODUCTION,RAPESEED_AND_MUSTARD_PRODUCTION,SAFFLOWER_PRODUCTION,CASTOR_PRODUCTION,LINSEED_PRODUCTION,SUNFLOWER_PRODUCTION,SOYABEAN_PRODUCTION,OILSEEDS_PRODUCTION,SUGARCANE_PRODUCTION,COTTON_PRODUCTION
400.3,456.33,0.31,0,0.31,0.28,34.77,0,5.89,19.61,11.17,41.85,0.14,0.03,9.1,0,1.04,1.04,0.02,0.01,10.31,144.95,0
288.46,491.73,0.63,0,0.63,0.1,80.54,0,4.39,15.69,13.96,32.83,0.13,0.02,12.18,0,1.42,1.38,0.02,0.08,13.84,142.97,0
279.98,438.91,0.47,0,0.47,0.12,103.65,0,4.82,20.89,18.71,31.49,0.39,0.05,9.12,0,0,1.33,0.01,0.02,10.91,106.73,0
330.84,499.23,0.82,0,0.82,0.15,76.17,0,5.42,26.7,21.33,33.54,2.19,0.02,11.88,0,0,1.62,0.01,0.06,13.75,111.99,0
286.28,552.69,0.55,0,0.55,0.13,89.32,0,5.52,30.45,18.11,33.97,0.23,0.02,13.27,0,0,1.33,0,0.06,14.92,118.74,0
346.42,536.95,0.79,0,0.79,0.12,96.07,0,7.21,16.33,18.35,36.66,0.22,0.02,10.18,0,0,1.22,0,0.05,11.69,117.43,0
361.06,612.69,0.45,0,0.45,0.09,82.19,0,8.1,20.76,24.64,33.6,0.28,0.04,14.02,0,0,1.25,0,0.04,15.63,125.44,0
410.03,554.3,0.65,0,0.65,0.18,74.16,0,7.1,9.28,11.91,37.64,0.23,0.04,10.37,0,0,1.37,0.02,0.05,12.09,126.9,0
349.61,596.36,0.49,0,0.49,0.15,25.45,0,8.42,15.07,9.97,34.14,0.26,0.03,12.32,0,0,1,0.06,0.01,13.67,139.63,0
403.4,639.13,0.29,0,0.29,0.19,79.32,0,4.23,13.3,16.23,38.92,0.33,0.04,14.6,0,0,1.58,0.02,0.01,16.58,214.45,0
431.21,618.82,0.4,0,0.4,0.44,63.57,0,4.76,10.2,7.72,46.2,0.27,0.02,19.09,0,0,0.29,0.01,0,19.67,334.71,0
510.78,639.12,0.19,0,0.19,0.37,78.49,0,3.47,3.2,7.9,43.96,0.24,0.04,15.1,0,0,0.13,0,0,15.51,425.08,0
249.96,573.67,0.08,0,0.08,0.23,57.58,0,3.43,1.98,6.11,34.34,0.13,0.02,13.57,0,0,0.09,0,0,13.8,430.9,0
417.79,628.3,0.07,0,0.07,0.12,69.56,0.02,3.48,3.1,6.3,41.59,0.15,0.01,16.21,0,0,0.1,0.01,0,16.49,488.65,0
365.91,558.16,0.07,0,0.07,0.05,63.89,0,2.94,2.97,9.16,37.72,0.33,0.04,15.91,0,0,0.08,0,0,17.39,484.91,0
457.33,554.35,0.03,0,0.03,0.11,51.94,0,3.21,3.79,10.71,44.44,0.23,0.03,23.4,0,0,0.04,0.01,0,23.71,599.67,0
383.69,594.19,0.04,0,0.04,0.18,54.81,0,1.64,1.03,8.71,49.24,0.11,0.04,24.16,0,0,0.01,0,0,24.32,607.51,0
445.78,769.52,0.02,0,0.02,0.17,61.82,0,1.41,1.46,9.98,39.85,0.13,0.03,19.52,0,0,0.01,0.01,0,19.68,583.85,0
535.98,696.68,0,0,0.07,0,38.35,0,1.23,1.2,8,43.05,0.03,0.01,16.13,0,0,0.01,0,0,16.18,458.35,0
441.09,673.75,0,0,0.12,0,66.59,0,1.14,0.96,5.4,42.97,0.03,0.01,17.96,0,0,0.02,0,0,18.01,593.09,0
509.24,707.04,0,0,0,0,64.21,0,1.85,1.02,6.69,39.02,0.04,0.02,21.17,0,0,0.02,0,0,21.26,641.63,0
526.48,716.28,0,0,0,0,64.54,0,10.81,1.36,5.09,41.73,0.05,0.08,19.08,0,0,0.02,0.06,0,19.22,706,0
535.3,692.46,0.01,0,0.01,0,67.04,0,2.22,1.31,8.33,42.51,0.05,0.06,24.06,0,0,0.03,0,0,24.2,701.84,0
543.38,693.72,0,0,0,0,55.61,0,1.85,0.42,7.71,44.06,0.04,0.06,19.04,0,0,0.03,0,0,19.16,681.02,0
476.73,591.59,0,0,0,0,66.42,0,1.71,0.32,9,0,0.01,0.07,18.51,0,0,0.03,0.05,0,0,631.67,0
452.05,641.62,0,0,0,0,29.65,0,0.96,1.55,7.94,38.66,0.01,0.13,21.56,0,0,0,0.03,0,0,633.72,0
554.25,733.88,0,0,0,0,69.27,0,2.47,1.46,8.84,42.86,0.02,0.1,22.97,0,0,0.01,0.04,0,0,707.38,0
556.96,765.09,0,0,0,0,65.22,0,2.11,1.17,10.75,42.45,0.03,0.11,22.96,0,0,0.03,0,0,0,847.91,0
29.1,70.8,0.8,0,0.8,0.6,119.1,0,15.4,26.7,1.5,-1,3.9,0.1,1.9,0,0,0.4,0,0,-1,13.6,0
66.7,104.5,0.8,0,0.8,0.7,120.1,0,19.7,29,2.5,-1,4.8,0.4,7.5,0,0,0.8,0,0,-1,15.6,0
101.5,128.5,0.8,0,0.8,0.6,119.1,0,22.8,26.4,2,-1,3.9,0.3,6,0,0,0.4,0,0,-1,16.1,0
78.6,107.6,0.9,0,0.9,0.6,113,0,25.3,32.4,2.3,-1,3.5,0.4,7.3,0,0,0.8,0,0,-1,25.1,0
121.1,136,0.4,0,0.4,0.8,110.4,0.5,22.5,29.7,1.3,-1,3,0.2,4.2,0,0,0.5,0,0,-1,22,0
84.2,118.5,0.4,0,0.4,0.3,15.6,0,15.9,30.3,1.4,-1,2.1,0.1,6.1,0,0,0.4,0,0,-1,17.4,0
96.5,121.8,0.6,0,0.6,0.9,107.2,0.4,13.3,20.9,2.7,-1,2.9,0.1,4.7,0,0,0.7,0,0,-1,19.9,0
117.6,98.9,0.5,0,0.5,0.6,60.9,0.3,10.7,12,2.3,-1,5,0.1,5.1,0,0,0.5,0,0,-1,23.8,0
90.7,83.3,0.6,0,0.6,0.5,49.3,0.6,16.4,10.5,3,-1,8.7,0.2,6.4,0,0,0.7,0,0,-1,29.1,0
163.6,143.9,0.3,0,0.3,0.6,24.7,0.6,16.3,17.6,2.6,-1,8.7,0.2,4.7,0,0,0.8,0,0,-1,29.1,0
113.7,125.5,0.7,0,0.7,1.1,103.1,0,10.8,14.6,6.5,-1,6,0.1,3.8,0,0,0.7,0,0,-1,18.3,0
107.4,152.4,0.7,0,0.7,0.8,112.7,0.1,13.5,16.2,5.6,-1,7.3,0.1,4.7,0,0,0.6,0,0,-1,19.5,0
151.2,189.2,0.6,0,0.6,0.3,52.9,0,15.8,21.7,6.1,-1,6.2,0.1,5,0,0,1,0,0,-1,19.4,0
72.6,156.8,0.6,0,0.6,0.1,64.6,0,5.2,11.3,6.4,7.35,3.8,0,2.4,0,0,0.5,0,0,6.7,13.3,0
107.9,221.9,0.5,0,0.5,0.3,43,0,9.4,16.3,8.5,-1,5.8,0,4,0,0,0.6,0,0,-1,17.1,0
142.7,250.1,0.6,0,0.6,0.5,23.4,0,6.9,10,4.7,21.16,5.8,0,5.7,0,0,1.2,0,0,15.77,25.5,0
123.2,267.6,0.6,0,0.6,0.3,47.4,0,5.2,14.3,6.6,19.01,5.9,0,5.7,0,0,1.2,0,0,10.38,34.2,0
140.3,260.4,0.9,0,0.9,0.3,57.4,0,4.9,14.1,7.2,19.26,5.8,0.1,5.3,0,0,1.1,0,0,12.69,28.6,0
242.9,263.8,1.4,0,1.4,0.3,39.8,0,4.6,18.9,6.4,27.21,4.4,0,4.8,0,0,1.3,0,0,9.33,21.5,0
235.4,289,1,0,1,0.2,63.3,0,4.4,21.1,8.3,29.51,5.6,0,4.5,0,0,1.3,0,0,10.42,25.3,0
71.4,249.1,1.1,0,1.1,0.2,68.5,0,4.4,16.2,11.3,37.42,5.3,0,2.6,0,0,1.3,0,0,7.3,45.3,0
138.4,281.4,1.2,0,1.2,0.3,124.8,0,6.4,13.9,8,29.32,2.8,0,3.8,0,0,1.2,0,0,7.84,53.2,0
225.4,371.1,0.9,0,0.9,0.2,90.6,0,6.5,15.7,8.6,-1,2.6,0,4.5,0,0,0.8,0,0,8.69,50.4,0
299.3,332.4,1.4,0,1.4,0.4,188.6,0,3.4,4.9,11.8,34.73,3.9,0.1,7.2,0,0,0.7,0,0,11.91,46.9,0
336.81,391.86,1,0,1,0.18,124.29,0,4.02,13.18,13.72,62.88,2.91,0.15,7.27,0,0.5,0.5,0.01,0,10.82,62.85,0
232.12,328.87,0.96,0,0.96,0.2,103.94,0,4.04,12.3,15.2,45.49,1.74,0.13,11.78,0,0.45,0.6,0.18,0,14.27,64.16,0
261.1,339.44,0.87,0,0.87,0.26,152.43,0,3.46,12.13,15.3,50.25,4.06,0.26,6.27,0,0,0.4,0.23,0,11.22,64.69,0
331.17,394.68,0.89,0,0.89,0.28,110.62,0,3.75,13.13,14.51,52.81,0,0.1,7.44,0,0,0.47,0.19,0,10.39,64.8,0
253.54,387.07,0.58,0,0.58,0.26,126.2,0,3.07,9.8,11.57,55.7,2.69,0.09,8.45,0,0,0.27,0.09,0,11.5,71.74,0
267.15,390.07,1.47,0,1.47,0.32,101.77,0,4.36,5.51,12.63,46.71,2.5,0.08,10.48,0,0,0.25,0.21,0,13.52,75.81,0
317.21,450.08,0.97,0,0.97,0.26,136.81,0,3.98,8.51,16.96,51.04,2.92,0.14,12.09,0,0,0.24,0.26,0,15.65,68.68,0
305.28,421.51,0.72,0,0.72,0.58,96.8,0,3.6,1.9,5.1,47.41,1.72,0.12,6.27,0,0,0.27,0.18,0.03,8.59,70.65,0
318,428.49,0.56,0,0.56,0.44,52.62,0,3.71,4.53,5.71,51.85,1.52,0.07,8.96,0,0,0.2,0.13,0.01,10.88,72.24,0
341.51,512.87,0.39,0,0.39,0.51,112.56,0,2.45,5.5,8,57.76,2.28,0.11,9.85,0,0,0.33,0.12,0.02,12.7,100.21,0
363.42,486.16,0.67,0,0.67,0.55,101.77,0,3.21,4.81,5.97,54.51,2.56,0.1,11.25,0,0,0.3,0.1,0.01,14.31,105.02,0
441.36,538.68,0.73,0,0.73,0.52,135.71,0,2.47,1.92,8.37,53.63,2.35,0.27,7.2,0,0,0.28,0.16,0.01,10.27,134.25,0
286.82,519.56,0.22,0,0.22,0.13,129.49,0.09,3.04,0.47,3.16,56.23,1.69,0.2,6.03,0,0,0.14,0,0,8.04,138.47,0
417.6,580.6,0.25,0,0.25,0.14,128.78,0,1.82,0.5,4.44,59.69,1.4,0.11,6.53,0,0,0.14,0.01,0,8.19,99.07,0
379.19,514.65,0.12,0,0.12,0.02,133.08,0,1.5,0.48,5.08,55.33,1.41,0.17,6.09,0,0,0.09,0.02,0.02,8.04,110.7,0
430.92,509.17,0.19,0,0.19,0.06,120.48,0,1.61,0.47,6.39,47.92,2.21,0.2,8.52,0,0,0.02,0.01,0.05,11.01,118.59,0
369.9,568.45,0.15,0,0.15,0.08,108.67,0,1.61,0.29,4.99,53.31,1.25,0.12,7.62,0,0,0.03,0.02,0.05,9.08,144,0
425.01,567.37,0.1,0,0.1,0.03,104.68,0,1.6,0.5,5.42,59.01,0.96,0.11,8.24,0,0,0.05,0.02,0.04,9.43,134.09,0
475.7,581.66,0,0,0.14,0.02,87.5,0,1.95,0.67,4.22,63.81,1.13,0.13,7.65,0,0,0.09,0.03,0.05,9.06,130.62,0
474.45,578.92,0,0,0.15,0.03,100.41,0,1.79,0.35,3.05,60.29,1.22,0.1,7.07,0,0,0.01,0,0,8.84,129.81,0
475.82,636.22,0.19,0,0.19,0.05,102.73,0,1.45,0.3,2.88,62.04,1.84,0.17,7.05,0,0,0.06,0.03,0.07,9.23,143.5,0
491.18,676.95,0.19,0,0.19,0.04,105.59,0,0.49,0.4,1.6,61.15,1.79,0.18,6.42,0,0,0.06,0,0,8.51,168.59,0.01
544.28,627.16,0.19,0,0.19,0.04,110.97,0,2.38,0.4,3.03,55.66,1.68,0.16,6.78,0,0,0.05,0.01,0.08,8.75,170.64,0
531.06,759.17,0.2,0,0.2,0.05,121.46,0,2.11,0.06,2.96,60.5,1.58,0.1,6.72,0,0,0.05,0,0.03,8.46,173.68,0
541.57,576.51,0.1,0,0.1,0.06,99.4,0,0.66,0.11,2.52,0,1.47,0.1,5.8,0,0,0.07,0.02,0.04,0,258.55,0
458.91,673.65,0.02,0,0.02,0.01,71.88,0,0.77,0.19,2.94,49.4,0.74,0.32,8.86,0,0,0,0.03,0,0,327.2,0
548.93,717.42,0.08,0,0.08,0.03,138.9,0,0.48,0.1,3.61,58.08,1.49,0.17,6.19,0,0,0.02,0.02,0.03,0,191.62,0
612.52,850.34,0.07,0,0.07,0.05,154.36,0,1.08,0.36,3.53,115.9,1.88,0.24,9.18,0,0,0.12,0,0.04,0,216.28,0
69.6,41.3,6.9,0,6.9,1.5,4.4,0.4,44.9,9.3,14.2,-1,0,0,0.1,0,0,0,0,0,-1,25.6,0
85.9,49.2,8.2,0,8.2,2.1,4.1,0.7,45.8,26.4,19.6,-1,0,0,0.2,0,0,0.1,0,0,-1,26.1,0
69.6,51.8,6.9,0,6.9,1.5,4.9,0.6,30.7,22.5,16.9,-1,0,0,0.1,0,0,0,0,0,-1,29.8,0
96.1,41.7,8.6,0,8.6,1.7,4.2,0.7,39.4,28.6,18.2,-1,0,0,0.1,0,0,0,0,0,-1,28.7,0
106.9,68.5,7.4,0,7.4,2.6,5.3,0.5,48,27.4,16.4,-1,0,0,0.1,0,0,0,0,0,-1,39,0
138.4,80.8,9.8,0,9.8,1.2,1.2,0.4,39.1,27.8,30.6,-1,0,0,0.1,0,0,0,0,0,-1,37.4,0
76.5,58.3,11.9,0,11.9,2.9,3.8,0.6,35.9,34.2,26.2,-1,0,0,0.3,0,0,0,0,0,-1,25.5,0
88.7,67.4,9.1,0,9.1,2.3,1.9,0.5,36.8,20,20.9,-1,0,0,0.1,0,0,0,0,0,-1,30.4,0
87.2,67.3,8,0,8,2.6,3.8,0.5,31,25.5,16.2,-1,0,0,0.1,0,0,0,0,0,-1,29.8,0
103,78.1,6.8,0,6.8,2.5,1.8,0.6,29.2,27.8,14,-1,0,0,0.1,0,0,0,0,0,-1,29.8,0
98.6,73.8,14.8,0,14.8,2.6,6,0.4,26.7,26.4,20.5,-1,0,0,0.1,0,0,0,0,0,-1,30.6,0
109.8,110.1,10.5,0,10.5,3.4,7.4,0.3,35.9,36.1,28,-1,0,0,0.2,0,0,0,0,0,-1,35.4,0
118.2,122.7,12.2,0,12.2,2.6,3.3,0.2,27.8,27.8,17.1,-1,0,0,0.2,0,0,0,0,0,-1,32.8,0
53.9,118.8,9.7,0,9.7,0.5,3.5,0,16.7,16,12.4,6.7,0,0,0.1,0,0,0,0,0,0.19,21.5,0
108,174.7,7.3,0,7.3,1.1,2.6,0,23.1,31.9,17.3,-1,0,0,0.4,0,0,0,0.1,0,-1,23.3,0
157.8,173.3,7.1,0,7.1,1.1,1.8,0.1,14.2,16.7,14.1,9.05,0,0,0.3,0,0,0.1,0.1,0,0.36,35,0
148,168.2,7.8,0,7.8,2.1,2.6,0,13.7,25.3,22.4,7.48,0,0,0.3,0,0,0.1,0.1,0,0.31,30,0
173.3,218.2,12.3,0,12.3,2.5,3.1,0,12.9,22.5,12.6,14.45,0,0.1,0.3,0,0,0.1,0,0,0.46,32.6,0
181.8,233.1,22.8,0,22.8,1.6,11.6,0,13.3,30.7,32.6,3.22,0,0,0.5,0,0,0.1,0,0,0.58,29.8,0
294.1,251.8,9.7,0,9.7,1,4.6,0,14,32.9,11,13.02,0,0,0.6,0,0,0.1,0,0,0.59,26.3,0
215.9,214,13.2,0,13.2,1.1,7.1,0,10,17.8,11.5,12.69,0,0,0.4,0,0,0.1,0,0,0.5,33.8,0
179.9,230.5,9.8,0,9.8,1,7.8,0,9.5,16.4,15.9,12.78,0,0,0.5,0,0,0.2,0,0,0.72,39.1,0
279,287.2,14.9,0,14.9,0.7,6.6,0,9.3,23,14.9,-1,0,0,0.7,0,0,0.2,0.1,0,0.95,39.6,0
273.5,261.7,12.1,0,12.1,1,6.1,0,9.2,24.5,9.9,13.56,0,0.1,0.6,0,0,0.2,0,0,0.88,40.9,0
282.86,273.29,13.21,0,13.21,0.62,4.58,0,5.05,16.71,11.15,16.83,0.01,0.04,0.98,0,0.15,0.15,0.04,0,1.17,36.73,0
270.21,320.84,8.71,0,8.71,0.56,3.87,0,3.45,15.73,14.95,18.24,0,0.03,1.97,0,0.24,0.2,0.16,0,2.42,41.24,0
304.69,320.65,8.42,0,8.42,0.7,4.46,0,3.96,17.13,9.42,16.76,0.01,0.08,1.84,0,0,0.22,0.52,0,2.67,48,0
252.93,319.34,12.52,0,12.52,0.75,4.33,0,4.54,11.41,11.28,15.38,0.87,0.04,2.11,0,0,0.25,0.52,0,2.92,46.34,0
261.3,352.28,9.07,0,9.07,0.6,7.57,0,4.31,10.15,9.3,15.04,0,0.04,2.61,0,0,0.18,0.26,0,2.83,52.83,0
244.68,333.36,13.58,0,13.58,0.73,5.82,0,5.86,5.67,8.87,14.39,0.01,0.03,2.54,0,0,0.14,0.55,0,3.27,58.57,0
341.28,440.2,8.08,0,8.08,0.52,7.29,0,6.09,10.69,12.06,20.1,0.01,0.08,3.03,0,0,0.15,0.62,0,3.88,57.35,0
334.23,428.51,12.93,0,12.93,0.55,5.59,0,4.66,7.89,16.87,18.63,0.01,0.07,1.82,0,0,0.18,0.51,0,2.59,49.66,0
317.81,393.14,3.65,0,3.65,0.64,4,0,5.48,8.36,19.53,18.5,0.01,0.05,2.25,0,0,0.19,0.33,0,2.82,40.18,0
340.8,443.28,8.85,0,8.85,0.86,5.16,0.16,5.9,9.53,21.19,19.57,0.01,0.07,2.15,0,0,0.19,0.4,0,2.82,40.9,0
329.13,413.26,7.08,0,7.08,0.96,7.59,0,5.49,12.25,20.92,19.27,0,0.05,2.22,0,0,0.15,0.35,0,2.78,44.77,0
358.48,431.84,8.53,0,8.53,0.63,8.2,0,5.32,9.67,16.63,20.4,0,0.08,3.24,0,0,0.08,0.14,0,3.55,48.17,0
263.27,424.14,6.42,0,6.42,0.55,6.35,0.01,4.88,7.18,11.98,20.51,0.01,0.04,3.09,0,0,0.08,0.09,0,3.3,42.7,0
358.92,462.05,8.04,0,8.04,0.36,11.83,0,5.02,7.44,11.65,19.66,0.01,0.05,2.98,0,0,0.08,0.12,0,3.23,42.56,0
274.55,422.46,5.68,0,5.68,1.6,11.14,0,4.21,4.28,11.94,19.98,0.01,0.07,3.22,0,0,0.06,0.1,0,3.33,54.24,0
332.36,432.23,6.67,0,6.67,0.53,7.9,0,3.83,6.03,12.11,21.69,0.02,0.07,4.45,0,0,0.06,0.07,0,4.68,58.33,0
279.35,458.24,5.82,0,5.82,0.38,6.73,0,4.39,4.85,10.73,20.66,0.01,0.07,4.9,0,0,0.04,0.08,0,5.11,55.62,0
326.12,466.98,6.78,0,6.78,0.37,6.27,0,3.9,6.99,10.79,24.49,0.01,0.05,4.53,0,0,0.03,0.08,0,4.71,53.27,0
350.95,473.63,0,0,5.29,0.42,4.54,0,5.01,6.96,7.68,23.82,0.02,0.06,2.58,0,0,0.06,0.09,0,2.81,48.04,0
357.51,460.16,0,0,6.22,0.45,7.66,0,1.81,6.79,7.69,28.52,0.01,0.04,3.46,0,0,0.05,0.08,0,3.66,51.97,0
363.21,524.45,5.06,0,5.06,0.41,5.45,0,5.18,6.59,17.7,20.55,0.01,0.12,4.07,0,0,0.04,0.05,0,4.29,44.93,0
381.03,535.58,6.05,0,6.05,0.78,5.99,0,5.52,7.75,10.86,22.02,0.02,0.13,2.99,0,0,0.03,0.05,0,3.16,59.3,0
410.64,545.06,6.3,0,6.3,0.35,6.99,0,5.28,3.66,6.78,20.18,0.03,0.11,3.29,0,0,0.03,0.04,0,3.49,62.91,0
386.45,427.57,3.14,0,3.14,0.57,2.42,0,5.36,2.06,5.13,6.64,0.02,0.13,2.21,0,0,0.04,0,0,2.4,61.23,0
235.25,337.1,7.29,0,7.29,0.32,3.91,0,2.9,1.28,3.57,0,0.01,0.13,1.99,0,0,0.04,0.02,0,0,70.55,0
309.77,455.75,8.18,0,8.18,0.13,3.02,0,2.92,1.5,7.91,15.6,0.01,0.19,3.07,0,0,0,0.02,0,0,56.03,0
376.08,562.49,8.54,0,8.54,0.3,3.68,0,4.68,6.88,6.45,18.45,0.02,0.13,3.49,0,0,0.03,0.16,0,0,69.28,0
463.45,744.21,4.72,0,4.72,0.78,9.28,0,4.53,2.51,5.54,26.25,0.03,0.2,3.62,0,0,0.05,0.16,0,0,66.7,0
38.1,31.5,5.7,0,5.7,16.8,1.9,3.9,46,6.5,20,-1,0,0.1,0.1,0,0,0,0,0,-1,10.5,0
55.2,32.5,8,0,8,18.7,1.7,5.5,54.9,9.1,19.2,-1,0,0.1,0.2,0,0,0.1,0,0,-1,12.3,0
38.1,31.9,5.7,0,5.7,16.8,1.9,4.4,40.1,11.4,19.6,-1,0,0.1,0.1,0,0,0,0,0,-1,13.9,0
51.9,30.5,6.3,0,6.3,15.2,1.8,5,47.9,15.9,19.4,-1,0,0.1,0.1,0,0,0.1,0,0,-1,16.9,0
62.1,41.6,6.6,0,6.6,19.3,2.3,4.9,56.9,18.2,16.9,-1,0,0,0.2,0,0,0,0,0,-1,17.7,0
72.7,30.1,4.5,0,4.5,6.1,0.2,4,49.7,14,15.8,-1,0,0,0.1,0,0,0,0,0,-1,13,0
46.8,32.9,6.9,0,6.9,22,1.4,5.6,48.3,10.3,20.5,-1,0,0,0.1,0,0,0,0,0,-1,11.3,0
62.8,34.2,4.6,0,4.6,16.6,0.7,4.3,52.4,10.5,13.3,-1,0,0,0.1,0,0,0,0,0,-1,13.8,0
49.7,49.6,6.2,0,6.2,14.7,1.9,5.3,51.9,5.7,19,-1,0,0,0.2,0,0,0,0,0,-1,12.9,0
73.3,53.3,6.6,0,6.6,21.9,0.9,5,55.5,7.1,28.5,-1,0,0,0.1,0,0,0,0,0,-1,6.3,0
61.3,79.4,8.4,0,8.4,23.3,2.2,5.7,39.2,10.4,22.8,-1,0,0,0.1,0,0,0,0,0,-1,6.7,0
76.2,77.8,9.4,0,9.4,30.9,2.4,3.2,40.6,13.6,21.8,-1,0,0,0.2,0,0,0,0,0,-1,6.5,0
91.1,111.1,7.2,0,7.2,21.3,1.7,2.6,26.3,11.2,25.5,-1,0,0,0.3,0,0,0,0,0,-1,9,0
39.3,106.8,5,0,5,5.4,1.8,0.8,17.2,4.8,29.4,5.71,0,0,0.1,0,0,0,0,0,0.2,7.1,0
80.4,139.4,3,0,3,11.9,1.2,0.3,23.1,14.9,22.2,-1,0,0,0.4,0,0,0,0,0,-1,7.5,0
127.6,157.9,3.6,0,3.6,10.7,0.9,0.9,11.8,7.3,15.8,4.94,0,0,0.2,0,0,0,0,0,0.31,14,0
114.7,176,4.1,0,4.1,21,1.4,0.5,13.8,11.9,21.8,10.3,0,0,0.2,0,0,0,0,0,0.28,12.8,0
149.6,181.9,6,0,6,25.4,1.7,0.4,8.6,10.2,18.8,7.21,0,0.1,0.4,0,0,0.1,0,0,0.49,13.9,0
92.5,211.3,9.9,0,9.9,22.1,1.5,0.5,9.4,9.8,22.5,6.5,0,0,0.5,0,0,0.1,0,0,0.51,10.9,0
171.5,214.5,4.3,0,4.3,14.4,2.3,0.6,11.2,12.9,16.3,8.81,0,0,0.4,0,0,0.1,0,0,0.53,9.9,0
148.4,212.2,5.5,0,5.5,14.8,1.7,0.9,10.4,11.2,16.7,8.15,0,0,0.4,0,0,0.1,0,0,0.4,6.2,0
129.2,210.4,3.4,0,3.4,18,2.5,0.2,10,15.7,18.5,9.8,0,0,0.4,0,0,0.1,0,0,0.53,8.1,0
191.8,219.7,6.1,0,6.1,14.3,0.9,0.3,11.3,10.2,20.2,-1,0,0,0.5,0,0,0.1,0,0,0.57,5.6,0
158.2,200.5,11.9,0,11.9,20.6,4.6,0.1,8.7,9.5,17.8,10.75,0,0.1,0.5,0,0,0.1,0,0,0.68,9,0
201.48,234.85,5.9,0,5.9,14.69,4.44,0,6.12,9.77,11.03,9.96,0,0.24,0.78,0,0.1,0.1,0,0,1.13,7.18,0
185.77,250.58,4.77,0,4.77,11.93,3.43,0,4.32,9.16,11.88,11.73,0,0.2,1.61,0,0.29,0.29,0,0,2.1,11.24,0
233.42,231.62,4.68,0,4.68,19.08,4.33,0,5.36,5.71,13.79,13.38,0,0.15,1.06,0,0,0.24,0.01,0,1.47,10.91,0
205.8,257.03,6.78,0,6.78,15.85,2.87,0,4.74,9.91,12.8,12.2,0,0.08,1.19,0,0,0.17,0.02,0,1.46,4.25,0
192.38,283.51,5.57,0,5.57,16.84,4.41,0,6.83,7.49,12.41,11.64,0,0.14,1.68,0,0,0.09,0.01,0,1.92,6.43,0
188.08,295.37,8.58,0,8.58,23.82,4.23,0,2.92,5.18,12.35,12.79,0,0.26,1.59,0,0,0.1,0.01,0,1.96,9.03,0
231.68,317.95,6.79,0,6.79,17.8,4.7,0,3.22,10.36,15.45,12.24,0,0.17,1.73,0,0,0.11,0.02,0,2.02,7.41,0
228.67,317.91,7.22,0,7.22,17.91,4.99,0,6.29,10.87,15.44,12.54,0,0.29,0.79,0,0,0.06,0.01,0,1.15,10.69,0
174.88,279.97,5.58,0,5.58,12.36,2.83,0,5.27,8.27,22.04,12.43,0,0.16,1.37,0,0,0.06,0.01,0,1.6,8.28,0
228.83,329.84,4.02,0,4.02,11.31,4.28,0.02,5.56,7.11,11.5,15.51,0,0.16,0.85,0,0,0.07,0.01,0,1.08,11.86,0
172.17,333.52,7.79,0,7.79,14.43,3.78,0,3.93,6.54,14.86,11.53,0,0.26,1.19,0,0,0.07,0.01,0,1.53,9.97,0
231.69,316.13,6.6,0,6.6,16.31,3.63,0,3.56,4.84,17.9,10.74,0,0.22,1.63,0,0,0.04,0.02,0,1.91,8.25,0
179.04,295.33,4.25,0,4.25,14.09,1.25,0,3.7,4.69,17.86,10.19,0,0.21,1.18,0,0,0.02,0,0,1.42,5.47,0
239.82,390.26,5.14,0,5.14,16.51,1.48,0.01,2.86,4.17,16.14,10.4,0,0.11,0.87,0,0,0.02,0,0,1,6.58,0
157.6,305,4.14,0,4.14,11.67,1.7,0,2.28,4.64,8.58,10.28,0,0.19,0.97,0,0,0.01,0,0,1.46,4.84,0
184.13,300.07,6.03,0,6.03,12.14,1.64,0,1.68,3.94,7,8.79,0,0.2,1.49,0,0,0.01,0,0,1.7,4.73,0
179.46,355.85,4.77,0,4.77,9.48,0.9,0,2.12,3.36,5.44,7.75,0,0.11,0.91,0,0,0,0,0,1.02,3.53,0
180.43,338.86,3.66,0,3.66,7.46,1.38,0,1.31,3.86,6.09,10.57,0,0.14,1.17,0,0,0,0,0,1.32,5.12,0
214.64,398.09,0,0,4.63,7.67,1.04,0,1.08,2.81,7.31,9.54,0,0.07,1.89,0,0,0,0,0,1.96,5.27,0
205.45,349.92,0,0,3.94,6.63,0.87,0,1.87,2.33,7.27,8.68,0,0.09,1.94,0,0,0,0,0,2.04,4,0
195.82,415.69,4.36,0,4.36,7.92,0.78,0,2.22,3.31,6.88,10.7,0,0.12,2.01,0,0,0.01,0,0,2.14,6.29,0
226.62,432.44,4.21,0,4.21,7.85,0.86,0,1.81,4.11,7.76,11.45,0,0.16,1.9,0,0,0,0,0,2.07,5.67,0
240.99,413.04,4.61,0,4.61,8.42,0.91,0,3.34,3.39,7.77,12.55,0,0.13,1.89,0,0,0,0,0,2.02,6.35,0
